,comment,sentiment,positive,negative
508,"여상이 메이크업은 걍 비비만 발라주셔도 되겠어효
화장한것보다 안한게 더 이쁜 남자..",Negative,0.0027762914542108774,0.9972237348556519
509,진짜 남자한테 화장좀만하면 예쁠거같아요 살빼면 예쁜얼굴이에요 이딴말 하는 사람 못본거같은데 여자한텐 그냥 대수롭지 않게 하는게 빡침 이상하다고 생각도 안함,Negative,0.015205136500298977,0.9847948551177979
510,그래어차피 모두가 화장하면 달라지는데 남자도 화장 좀 해 https://t.co/aTeZU3Z7Yj,Negative,0.1219230592250824,0.87807697057724
511,나 원래 일케 사회성이 떨어졋나...? ...? 동기 애들이 다 남자 화장 성형 얘기만 해.. 한 마디도 못 낌,Negative,0.001486134948208928,0.9985138773918152
515,"중국 남자 연예인이 화장,귀걸이 등등 꾸미는게 안되는것처럼 게임도 여자처럼(ㅋㅋㅈㄹ)이쁘장하고 빼빼마른 남자 캐릭터들은 일러스트 싹다 바꿔야한다는 루머만큼 ㅈㄴ소름돋는게 없엇음 그치만 이걸 전부 현실 여자,여자 캐릭터한테 해당시켯다고 생각해봐 더 지랄할건 지들이면서...",Negative,0.0020943605341017246,0.9979056119918823
522,"3. 여자는 그냥 나보다 키 크고 나랑 성격 잘 맞고 범죄만 안저지르면 다 좋고
남자는 머리가 완전 치렁치렁 묶을수
있을정도로 길고 스모키화장 자주 하고다니고 치마가 잘어울리는 사람이어야
한다
아맞아 착하고 키 나보다 20센티 이상 커야해",Negative,0.13315480947494507,0.8668451905250549
527,"리노 오늘 얼굴상태 레전드 ㄹㅇ
⬇️이렇게생긴남자가 화장예쁘게하고 카메라앞에서 재롱오천분 떨다감
그래놓곤 화장지우기 귀찮다고한거 자극미침 https://t.co/lNRgJSM0BL",Negative,0.10704317688941956,0.8929568529129028
528,"@ama_no_saki メイクコンテストを主題にしていながらコルセットに対する批判

화장 지워주는 남자
[네이버 웹툰] https://t.co/7fKIc2NqnP",Negative,0.09948088973760605,0.9005191326141357
530,사실 저는 그럽니다. 여자들 화장 하지 말고 치마 입지 말고 머리 잘라? 아니. 남자들 화장하고 치마 입고 머리 길러. 누가 뭘 하든 뭐라 하지 않는 세계여 오라,Negative,0.03518685698509216,0.9648131132125854
531,뭐였지 남자화장 싫다는 친구가 약간 부적절한 편견을 얘기하긴 했는데 그럼 넌 여자가 화장해도 그렇게 보느냐 그래서 내가 아아 그러네 왜 다르게 여겼지? 안 그래도 좀전에 남자 화장은 해도 마스카라는 좀 그렇다 생각했는데 아니네 그냥 취향차이인거지 그래그래 넘겼다.,Negative,0.0469537116587162,0.9530463218688965
536,화장지우는 남자 단행본 사야지...,Negative,0.14701098203659058,0.8529890179634094
537,나 이 남자랑 투닥대면서 잘 살 자신 잇어 짐 풀면서 화장대 위에 향수 올려두는데 취향 안겹쳐서 대체 그걸 왜 뿌려;? 하면 아 취존좀; 하면서 살고십다고요 같이 요리하다가 맛을 모르겠어서 어.. 이게 맞아? 하면서 원하던 음식에서 30%정도 틀어진 방향으로 완성된 밥 먹으면서 살고싶다고요 제발,Negative,0.006112311501055956,0.993887722492218
538,왜냠은… 유너는 그 나잇대 남자애들 안 답게 화장이 그게 머냐고 웃기다고 쥐잡아먹었냐고 이런 얘기 안 할 거 같단 말이야 그냥… ☺️ 이런 얼굴로 지켜보다가… 밍지가 수치스러워할 즈음에 쪼끔 놀리고 말을 듯… 너 왜 그 때 안 말렸어ㅠㅠㅋㅋ;~ 하면 왜ㅋㅋ 괜찮았어ㅋㅋ 이러구,Negative,0.08588772267103195,0.9141122698783875
539,고 3 : 풀네임은 고등학교 3학년생. 고 3은 신비한 생물이라 카더라! 여고생은 수능이 끝나자마자 성형급의 화장을 하고 남자는 수능이 끝나면 서서히 머리를 기르며 왁스로 하늘을 찌를듯이 높이 세운다 카더라! 역시 남자는 머리빨 여자는 화장빨! #수능,Negative,0.08847203850746155,0.9115279912948608
540,여자가 털 보이면 자기관리 어쩌고 유두 보이면 언제나처럼 성적으로 재단하기 바쁘면서 뭔 𝙎𝙄𝘽𝘼𝙇 남자가 그런거 하면 눈물겹냐 ㅋㅋㅋ ㅋ ㅋ ㅋㅋ ㅋ ㅋ ㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ https://t.co/ljV4AI8uIO,Negative,0.0024628974497318268,0.9975371360778809
542,"@yonhaptweet 이야 씨~~!!

사기꾼 창 ㄴ 피의자한테 성로비 받다 걸려서 어떨결에 창ㄴ랑 결혼한 놈이 무슨

그만 나대라

역겨우니깐!! 줄리도 마찬가지

무당말 믿도 똥꼬에 침 박고 다니고 

손에는 ‘왕’자 써서 다니드니 
(사실만 나열했는데 수준 참 shit!!이다)

화장은 점점 남자 무당처럼 하네",Negative,0.002046218141913414,0.9979537725448608
543,"“아니 산올라가는데 화장을 왜 하냐고-뭐 잘보일 남자라도 있냐?”
‘뭔소리야~야 남자라고는 딸랑 넷인데 한명은 유부남이고 둘은 여자친구 있고 그리고 한명은 넌데 뭐?’
“어..”
[♬]
-131117",Negative,0.09525863826274872,0.9047414064407349
545,아직도 맨투맨 후드티 남자 하복 상의 화장 선크림은 잡음.,Negative,0.043678995221853256,0.9563210010528564
548,"스펙이 아무리 뛰어나도
어린 나이에 돈 잘 버는 남자(나이 미상)와 결혼하고 싶어해야하고
잘생긴 남자 고르면 죄악이지만
성형과 끝없는 다이어트와 모공하나없는 완벽한 화장으로 '자기관리'해야 하고
여적여라 남자에게 잘 보이려고 뒤에서 서로 질투하는 게 당연해야 했던 때.",Negative,0.0395110659301281,0.9604889750480652
549,"1.피부 예민, 후각 예민으로 화장 잘 안함...진짜 필요할때만 합니다

2.치마 완전 싫어함, 고딩때 남자 교복 입고 다녔어요

3. 시력 겁나 나쁨....안경 벗으면 코 앞 물체도 색구분 정도만 되요...난시도 심해서 빛 부분 잘 못봐요

4.소행성 춤 예전에 따봤는데 유토 댄브 부분 도저히 못따겠어요",Negative,0.0016880447510629892,0.9983119964599609
552,남자화장 토할것같다던 냄저들 꼭 지는 미백선크림바르고 팩도하고 온갖베이스화장품은 다쓰면서 ^아 이건 화장아니고 관리지^이런부랄떨면서 정작 귀밑뒤ㆍ회음부ㆍ무릎뒤쪽은 안씻던데 https://t.co/2vg49jgEAk,Negative,0.007257169112563133,0.9927428364753723
555,한국 장례문화 여남차별 진짜 진절머리남 여자는 무조건 치마 입히는 것부터 별로임 상주는 당연히 오빠가 했고 장례 마지막날에 입관? 화장하러갈때 영정사진 들고가는거 상주는 못한다고 다른 남자 없냐고 사촌오빠(외가쪽) 시키려 하더라,Negative,0.025493912398815155,0.974506139755249
556,"남자 맞아요
DM은 삭제합니다
성별로 거짓말말라느니 하지마시구요
홀몬제니 뭐니 그런거 투여한적 없습니다
그냥 몸관리하고 화장연습해서 높인 퀄리티에요",Negative,0.0925205647945404,0.907479465007782
558,"정보프로그램에서 보조식품 광고할때 여자만 나오는것도 아니꼬와보여요
(성격이 베베 꼬여서)
남자는 뭐 자기 관리 안하고 산데?여자만 자기관리해야해??남자가 광고하는 꼴을 못 보네",Negative,0.002291535958647728,0.9977084398269653
559,솔직히 강요해서 먹히면 매일 바리깡이랑 클렌징티슈 들고 등교하고 탈코송 만들어서 부르고 우리반 옆자리부터 한명씩 차례로 탈코야끼 만들어버릴 의향 만만인데 강요할수만 있으면 하고 싶긴 함... 애들아 남자화장긴머리사탕껍질놓자,Negative,0.0022133926395326853,0.9977865815162659
562,강아지 키우고 싶은가? 키우자고 해볼까? 뽀뽀하면 놀랄까? 화장 지우고 나왔나? 뽀송하네? 지금 개 보고 웃는거 맞아? 개주인이 왜 젊은 남자야? 아 근데 향기 좋다 이런 생각이나 하고 있는거 같음,Negative,0.0014108930481597781,0.9985891580581665
568,진짜 남자 긴머리 화장 치마 스타킹 코르셋 조여놓고 여장이라고 하지마센 그거 여자처럼 해놓은거 아니고 그냥 꾸며놓은거임... 여장을 하고 싶으면 고추떼고 포궁을 달고 오던지...,Negative,0.0013779941946268082,0.9986220002174377
569,나 아직도 기억남는게 중1때 친구 기다리면서 친해진 남자애들이 있었는데 하나가 옆반이었는데 화장을 하던 애였거든 걔가 맨날 우유 마시면 팩에 틴트자국 남아서 중국어 선생님도 그거 가지고 놀리고 했단말이야 근데나는.....그게너무싫었음 속으로 짜증도나고,Negative,0.0021774382330477238,0.9978225827217102
570,"양아치들 1분 간격으로 침 뱉는 거 진짜 개극혐.. 지들이 개극혐이란 걸 모르는 걸까?ㅜㅜ 담배 펴서 대체로 피부도 뒤집어져 있고 여자는 화장 떡칠 남자는.. 그냥 와꾸가 뒤짐
노상방뇨랑 다를 게 없자너 자신의 분비물? 오물을 계속 쏟아내는 게..
근데 나라 법도 뒤져서 미자가 살인해도 별",Negative,0.001401670160703361,0.9985983371734619
571,근데 솔직히 말해서 야샤히메 작가가 토와를 논바이너리로 설정했을 정도의 수준까진 안봄... 왜냐하면 중간에 나온 퇴치사vs현상금 사냥꾼 이야기에서 현상금 사냥꾼 중에 짱구극장판 단골로 나오는 오카마 혐오 나오거든... 걍 떡대 남자에 화장 진하게 한...,Negative,0.0052034007385373116,0.9947965741157532
573,"“아니 산올라가는데 화장을 왜 하냐고-뭐 잘보일 남자라도 있냐?”
‘뭔소리야~야 남자라고는 딸랑 넷인데 한명은 유부남이고 둘은 여자친구 있고 그리고 한명은 넌데 뭐?’
“어..”
[♬]
-131117",Negative,0.09525863826274872,0.9047414064407349
574,"“아니 산올라가는데 화장을 왜 하냐고-뭐 잘보일 남자라도 있냐?”
‘뭔소리야~야 남자라고는 딸랑 넷인데 한명은 유부남이고 둘은 여자친구 있고 그리고 한명은 넌데 뭐?’
“어..”
[♬]
-131117",Negative,0.09525863826274872,0.9047414064407349
575,여기저기 남자 찾아다니기전에 일이나하고 자기관리나 하고 우울증이나 좀 낫자,Negative,0.0018399861874058843,0.9981600046157837
576,어캐 여자가 화장순서를모르냐 너남자지하는 저시기가 나오면 웃기자너요 여자가 태어나면서화장하고태어나냐~,Negative,0.002301740925759077,0.9976982474327087
578,@t91874266 학장시절케이팝메들리? 가시남자를몰라화장을고치고 이런거아니에요?,Negative,0.005071785766631365,0.994928240776062
585,고 3 : 풀네임은 고등학교 3학년생. 고 3은 신비한 생물이라 카더라! 여고생은 수능이 끝나자마자 성형급의 화장을 하고 남자는 수능이 끝나면 서서히 머리를 기르며 왁스로 하늘을 찌를듯이 높이 세운다 카더라! 역시 남자는 머리빨 여자는 화장빨! #수능,Negative,0.08847203850746155,0.9115279912948608
586,아니 일단 남자는 눈 까맣게 칠하는 화장을 해야한다니까요?,Negative,0.11898037046194077,0.881019651889801
587,"나랑 유튜브 알고리즘 전혀 다른 친구랑
유튜브 숏츠 이야기 하다가
1. 톡톡시아
2. 이름까먹었는데틱톡외국인들화장이나젤리먹는거따라하면서 헤? 헤에? 하는 남자애
3. 마시멜로꾸워먹는쿠킹미제
4. 요리하고 맛있게먹어요~ 하는 요리채널
5. 콜라에 멘토스넣는거
맨날 보이는거 똑같아서 웃음",Negative,0.0028311749920248985,0.9971688389778137
589,"내가 정말 화장을 좋아해서 하는거면 괜찮은데 여성들의 90퍼가 모두 화장 하고 남자는 1퍼센트도  하지않는다면 그게 정말 여성들이 원해서 그렇게 하는건지 생각 해봐야한다는점이라는거죠.. 
이걸 모두 생각해 본후에도 난 정말 화장이 좋아 한다면 상관없지만 생각 해보지도 않는다면",Negative,0.025043291971087456,0.9749566912651062
590,택시타서 라디오 듣는데 남자 디제이가 화장하는거 별로에요 여자분들 보면 피부가 좋아보이잖아요 실제로 남성보다 피부가 안 좋은 경우가 더 많아요 다 화장이에요 거기다가 아침마다 화장하잖아요 더 안좋아져요 이러고있노 해도지랄 안해도 지랄 어 난 이제 안해ㅗ,Negative,0.0013959318166598678,0.9986040592193604
594,그 남자가 그냥 긴머리 가발 쓴거만으로 여자다.. 라고 느끼는 것도 그 맥락에 들어가고... 보통 화장도 빡세게 하니까..,Negative,0.03429673612117767,0.9657032489776611
595,"일 시작하니 주변에 남자가 너무 많아졌는데, 사회생활을 위한 가면은 써야지 어떡해? 그래도 점심시간 들른 은행에서 나한테 머리 어디서 잘랐냐고, 자기도 잘라보고 싶다는 직원분을 만나는 그런 순간순간들이 생긴다. 머리 짧게 유지하고, 화장 안 하고, 최소 치마는 안 입고, 결혼연애 생각 없어요",Negative,0.04041308909654617,0.9595869183540344
596,"아뉘ㅠ 이래서 가끔 남자들이 부러움...
화장을 거의 안 해... 나는 화장하기 싫다고!!",Negative,0.09942525625228882,0.9005747437477112
598,"ㅆㅃ 그래서 화장시킨거 아님?
사실 웃긴게.. 저정도 그림 기본기면 걍 본인이 평소에 그리는 남자모습에 화장시키고 머리 달아둔뒤 극악무도패미.라고 이름붙인듯해서",Negative,0.0353095643222332,0.9646904468536377
600,"쫙 빼입고 멋부린 남자
화장이 좀 진한 여자
아마 이곳은 만남의 광장
난 주변을 겉도는 왕따
알코올은 됐고 주스나 좀 주겠니
인마 내가 맨정신에 춤을 추겠니
집에 가고 싶지만 분위기상 자린 
지킨다만 속은 온통 내 여자 생각

&lt;After Party&gt;",Negative,0.008620128035545349,0.9913798570632935
601,"맨투맨,후드티 입기 절대금지, 교복바지 입기는 되는데 남자 하복 상의는 불가, 체육시간 있는시간 앞뒤 한시간씩만 체육복 입고있는거 허용, 화장 불가능, 선크림도 백탁있는거 불가능, 치마 원래는 무릎밑까지만 허용

와 진짜 뭔 쓰잘때기 없는것도 다 잡았네",Negative,0.001408721087500453,0.9985913038253784
604,@sufulim Vlog인데 (남자)친구 화장해주는게  매저도 아니고 매웟계정에 뜬다라……. 미치게써오증말🤦🏻 https://t.co/pRmixU6XBq,Negative,0.12263823300600052,0.8773617744445801
607,"가장 대표적인 예가 화지남(화장 지워주는 남자). 
1-2화 보고 아 미친 전형적인 내용인가? 미남이 여주 화장시켜주다가 화장안해도 넌 예뻐 식으로 전개되는건가? 하면서 으! 했는데, 계속 읽다가 스스로가 부끄러워질만큼 메시지도 연출도 장난아닌 갓작임을 알았음",Negative,0.0423685759305954,0.9576314091682434
608,"진:그러고보면, 여자애가 화장실에 갈 때 ""잠시 화장 좀 고치고 올게요"" 라고 하잖아? 그거의 남자판을 생각해보자고 해서, 남자다움을 자아내면서, 오래걸려도 괜찮을 것 같은걸 생각했더니 ""잠시 곰 사냥하고 올게""가 되었어. 난 의지로라도 계속 쓸거야.",Negative,0.04610852897167206,0.9538914561271667
610,"하나님얼굴 ㅡ 페이스북 ㅡ 이미지메이킹 ㅡ 관상ㆍ  외모지상주의 ㅡ 
얼굴 팩 ㅡ 화장하는 남자 ㅡ 남창

@FBI https://t.co/vGmfmrpEFi",Negative,0.10157261788845062,0.898427426815033
611,고 3 : 풀네임은 고등학교 3학년생. 고 3은 신비한 생물이라 카더라! 여고생은 수능이 끝나자마자 성형급의 화장을 하고 남자는 수능이 끝나면 서서히 머리를 기르며 왁스로 하늘을 찌를듯이 높이 세운다 카더라! 역시 남자는 머리빨 여자는 화장빨! #수능,Negative,0.08847203850746155,0.9115279912948608
613,"ㄹ)한국 여성들 참 착해 성평등도 못 누리는데 어릴때 인형좋아하고 화장과 치마입는걸로 여자라며 고환 잘라낸 남자들까지 걱정해싸???
현 정부가 여성 인재등용해 정부 부처에 활약하도록 가장 앞장섰는데 그와중에 남자 권리 왜 안챙기냐고 난리쳐요?
남자 이익 위해 정부 머리채 잡다 360도 도른듯",Negative,0.010132466442883015,0.9898675084114075
615,외간 남자 화장 지우는게 이렇게 재밌냐?? 개콘 망한 이유 = 휴닝카이가 화장 지워서,Negative,0.008156171068549156,0.9918438196182251
619,비장하게 살아봐야 기운만 빠지고 번아웃 올뿐임 할 수 있는 만큼 하자....그렇다고 내가 갑자기 머리 장발하고 원피스 입고 화장하고 남자 팔짱끼고 다니는건 아니닠ㅋㅋㅋㅋㅋㅋ,Negative,0.027122849598526955,0.9728772044181824
621,스위트홈에 은..머시기여동생걍.. 남매 둘이 산다고 학교짤리고 원조교제하는 캐릭터로 만든거에 거리감?회의감?듬 남자는 알바하면서 여자애 학원비대주고 여동생은 아저씨하나 돈 뜯어서 화장하고 담배피고 걍 ..인간수업같고,Negative,0.001363792922347784,0.9986361861228943
622,저 집 여자는 나이가 들어 늙어도 밥하고 빨래하고 집안 청소하고 화장하고 장보러 나가고 그러하다. 저집 남자는 은퇴후 몸은 멀쩡한데 집에서 받아주는 것만 먹고 뭐하는건가 싶다... 아...,Negative,0.015438559465110302,0.9845613837242126
624,트젠 여성이 왤케 화장하고 빡세게 꾸미는지 다들 몸소 증명해주네..시스 여성이야 남자냐는 말 들어도 뭐래?ㅋ하고 넘길 수 있지만 트젠 여성은 여성성을 어필하지 못하면 여성으로써 인식되지 못하니 빡세게 꾸미고 또 그렇게 꾸민 트젠 여성에게 여혐이라고 하고..,Negative,0.0023185827303677797,0.9976814389228821
626,여자던 남자던 외모보는건 똑같아. 그나마 여자는 화장을 해서 좀 더 괜찮게 생김,Negative,0.001433606375940144,0.9985663890838623
628,"진:그러고보면, 여자애가 화장실에 갈 때 ""잠시 화장 좀 고치고 올게요"" 라고 하잖아? 그거의 남자판을 생각해보자고 해서, 남자다움을 자아내면서, 오래걸려도 괜찮을 것 같은걸 생각했더니 ""잠시 곰 사냥하고 올게""가 되었어. 난 의지로라도 계속 쓸거야.",Negative,0.04610852897167206,0.9538914561271667
630,좀 심한데 남자애 트로트 무대 한다고 백댄서도 그 나이대 애들 화장시켜서 밸리댄스 올 입고 다 내보냇네..좀 그런;;;아 빡쳐,Negative,0.0013758655404672027,0.9986241459846497
631,어쩌다 유튜브에서 남자 화장 전후 이런거 봤는데 보고나니까 원판 어느정도 되는 남사친한테 화장시키고 싶어졌음 근데 나한테는 그런 남사친 없음 게다가 난 이 나이 먹고서도 화장 한번도 해본적이 없음ㅋㅋㅋㅋ 그런데 왜 이런 생각이 드는건뎈ㅋㅋㅋㅋ,Negative,0.027727706357836723,0.9722723364830017
633,@egg_pang_in 특히 남자다운 분 찾는 사람들이 자기관리 하시는 분 찾는다고 같이 써놓는 건 좀 앞뒤가 안 맞는 느낌이 ㅎㅎㅎ,Negative,0.14952990412712097,0.8504701256752014
634,"매너도 가오도 책임감도 자기 관리도 없고 못하는 놈은 걍 고추 잘라버려야 함..

특히 여자들이 편하니 어쩌니 소리 하는거 자체가 남자 탈락.",Negative,0.004774581175297499,0.9952254295349121
635,"아니..........
성별패싱을 위해 애쓰면 뭐하냐 화장지우는 뮬란보고 남자라는데 ㅋㅋㅋㅋㅋㅋㅋㅋ",Negative,0.005150588694959879,0.9948493838310242
637,사실 남자들화장해주는거조아해,Negative,0.021960580721497536,0.9780394434928894
638,"[남자도 화장만 잘하면 예쁘다는데 뭐야 이 갸루상은...치워요, 대박....]",Negative,0.001405736431479454,0.9985942840576172
641,"가담항설
화장 지워주는 남자",Negative,0.06928884983062744,0.9307111501693726
642,"dk아니 공용화장싵 갓는데 남자분 볼일보고 계셔서

 침착하게 앗 저ㅣ송합니다
하니까 왜 괜찮습니다 하는디 ㅠ
ㅠ

ㅠ 더 죄송하잨ㅍ아 ㅠㅍ ㅍ ㅍㅍ퓨ㅠㅠㅠ",Negative,0.040358901023864746,0.9596410989761353
643,그...남자도 랩퍼 아니면 빡빡머리 잘 안하는데다가 남성용 화장품이 엄연히 시장을 가지고 팔리는 시대에...여자가 머리를 밀고 화장을 안하면 여성인권이 올라간다는 믿음은...그냥 급식시절에 교문에서 화장한애들 머리 긴애들(머리길이 이건 내 세대는 아님)잡던 선생들에게 빙의한것 아닌지,Negative,0.0013840465107932687,0.9986159205436707
645,진짜 충격공포다 집히키가 순식간에 내 침대 위로.인간이 되다니 남자들도 화장하자 아니 이정도도 말고 간단 비비에 눈썹만 아니 오프하면 내가 화장해줄게 ㅅㅂ 뽀뽀 후루룹쪕쪕 https://t.co/V3jYSKGDvE,Negative,0.010398533195257187,0.9896014928817749
646,@qjqhss 근데 여자들 그냥 친한 남자 만나고 나갈때도 자기만족이라고 화장하고 나감,Negative,0.017234716564416885,0.982765257358551
651,여자가화장하는거 자기만족으로 하는거고 인터넷아닌현실에서 여자한테 화장하라고 꼽주는사람 없다는 남자들 진짜로 화장 안 한 여자 보면 꼬추떨어짐,Negative,0.030897017568349838,0.9691030383110046
652,2반 촬영하는거 봤는데 패션쇼 하고 써니 추던데 남자애들 중에 여장한 애들 있어ㅠㅠㅠㅋㅋㅋㅋ 강제웃참... 2반 담임쌤이 남자분이신데 좀 젊은 쌤이거든 치마에 눈 화장에 머리도 묶으심 ㅋㅋㅋ 여장한 다른 남자애들도 똑같이 ㅋㅋㅋ,Negative,0.10346334427595139,0.896536648273468
653,"진짜와기때는 여자애로태어난게좀싫었음
근데그럴만하지않냐? 나는 디즈니공주보다 파워레인저가좋앗는데 나한테주어지는건 화장대세트어쩌고였다고
딩초때도 같반여자애들이 돌려돌려따시키는거 ㅈㄴ모자라보여서 같이 영재원다녓던 남자애들이랑놀았고",Negative,0.03382377326488495,0.9661762714385986
656,김/기/범 니/콜 하고 연인사이 였을 때 니콜한테 여자애가 살 안빼냐고 했던 것도 어이털렸는데 뭐...자기관리 쩌는 남자면 까방권 있다고 생각하는 건지...,Negative,0.004676422104239464,0.9953235983848572
657,"경단 독박육아 이런것도 맞는데 이젠 못생긴 한남이랑 섹해서 애낳기 싫어서 이런 이유도 들어갈때 되지않았냐?ㅋㅋ

결혼 기피하는 이유
공동1위 한국 남자들의 낮은 자기관리
낮은 성인지 감수성
작은 성기 길이

와꾸빻 여혐충 소추란거 순화해서 썼는데도 성기 길이 보고 직격타 맞겠노",Negative,0.010754760354757309,0.9892452359199524
658,비슷한 나이대에 괜찮은 여자는 많은데 왜 괜찮은 남자는 없는가. 무슨 자신이 있어서 아무런 자기관리도 안 하는가 이성을 만날 마음이 있으면 적어도 최소한의 외모관리 정도는 하라고,Negative,0.037800904363393784,0.9621990919113159
659,고 3 : 풀네임은 고등학교 3학년생. 고 3은 신비한 생물이라 카더라! 여고생은 수능이 끝나자마자 성형급의 화장을 하고 남자는 수능이 끝나면 서서히 머리를 기르며 왁스로 하늘을 찌를듯이 높이 세운다 카더라! 역시 남자는 머리빨 여자는 화장빨! #수능,Negative,0.08847203850746155,0.9115279912948608
660,"길가다 옷 좀 멀쩡하게 입고 자기관리 최소한이라도 하게 생긴 애들은 다 여친이랑 다님 니들이 연애를 못할뿐
멀쩡한 남자들 다 길거리에 지 여친이랑 다니는데 왜 니네만 연애를 못하겠냐고 그생각은 왜 안하냐고",Negative,0.08461419492959976,0.9153858423233032
666,남자들이 아무리 가발을 쓰고 과한 화장을 하고 가짜 가슴을 붙여도 퀸은 못됨...... 그걸 받아들이시길..,Negative,0.06689362972974777,0.9331063628196716
670,"물론 다 그런건 아니겠지만,
평소 남돌 싫어하고 기생오라비니 뭐니 얼굴에 화장하고 어쩌고 하던 남자애들을 어떠한 이유로 살짝 메이크업 해주면 거울 앞을 떠나질 못함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",Negative,0.13030923902988434,0.8696907758712769
672,"#자신의_전공을_최애가_한다면

대한민국 고3 남학생
그 동네 모든 학교 학생들이 다 아는 핵인싸
여자 개많음 남자 또한 개많음
그렇다고 카사노바는 아님 여자 후리고 다니지 않음
술담배 전혀 안함 자기관리 은근 철저
지나갈 때마다 쿨코튼향
수업시간에 맨날 쳐자도 시험 잘 봄
성격 능글 맞음",Negative,0.00811983086168766,0.9918801784515381
673,남자만 생각하면 사실 화장이나 옷 스타일 정도로 간단히 해결되긴 함 그냥 화장 진하게 하고 옷 과감하게 입고 그러면 현모양처 소리는 바로 없어짐 안 어울린다 왜 그러고 다니냐는 말은 들어도 참하다 시집가면 잘하겠다 이런 소리는 안 하니까 근데 그러자고 내가 힘들게 코르셋을?🥲,Negative,0.0038624415174126625,0.9961374998092651
675,쎈언니라면서 결국 진한 화장을 하고 노출심한 옷을 입는 것도 시카고 시대와 다를 바없는 현실을 보여주는 거라고 생각해서 쓴 타래였습니다. 대체 1920년에서 뭐가 더 나아졌나요? 남자들에게 무죄를 받기 위해 꾸미는 것에서 남자들이게 무해함을 증명하기 위해 꾸미는 것으로 바뀐것뿐 아닌가요.,Negative,0.006758060306310654,0.9932419061660767
679,"#섹트 하면서 생각했으면 하는 점

1. 자기관리 하기(하는척이라도)
2. 상대를 성욕해소 도구가 아닌 사람으로 생각하기
3. 무작정 디엠보다는 마음이랑 멘션으로 눈도장부터
4. 본인 신상 중요시하고 상대 도용 조심하기
5. 이성애자 남자 기준, 게이한테 내 디엠내용을 내가 받으면 어떨까 생각하기",Negative,0.02996651455760002,0.9700334668159485
680,"이거 어디 나온 말이지 생각난 김에 찾아봤더니 사기 

선비는 자신을 알아주는 사람을 위해 죽고, 여자는 자신을 기쁘게 해주는 남자를 위해 화장을 한다.

앞이 멋있는데 뒤는 이해가 잘 안가는군요 뭐 그나마 잘 보이고 싶은 남자가 아니라 '나를 기쁘게 해주는 남자'인 게 그럭저럭 최악은 아닌가",Negative,0.002242992166429758,0.9977570176124573
681,ㅅㅂ 힐 신고 치마 입는 게 좋아서 여자 되고 싶어하는 거 아니라고~~ 나는 어릴 때부터 블럭 갖고 놀고 핑크 싫어하고 화장하는 거 싫어했는데 남자 되고 싶어한 적 없는데 그 사회적 여성성 남성성 챙기는 이유 하나만으로 성별을 바꾸고 싶어 할 것 같냐고 그건 시발 말그대로 사회적으로 그렇게,Negative,0.010889559984207153,0.9891104698181152
682,삽소리 하지말고 남자도 화장해... 피부관리 해.....,Negative,0.008515281602740288,0.9914847016334534
683,"내볼땐 걍 ㅈㄴ비계덩인데 막 듬직해서 좋다는 헤녀들 볼때마다…..
내볼땐 정신연령이 딱 남자 초5인 자기관리의 흔적도 없는지경의 걍 비계덩이던데…얼마나 맘의 도량이 넓으면 그렇게 볼수있는건지.뭐..사실은 그들이 그분들 발이 땅에 닿지도 않게 보살펴주고 애껴주고 있는지도 모를일.",Negative,0.0030484083108603954,0.9969516396522522
687,"트랜스젠더는 정신질환자다. 사슴이 뿔을 떼고 수염 붙여도 호랑이가 되지 않는다. 남자가 가슴에 실리콘 넣어 볼륨 만들고 화장을 해도, 아이를 낳을 수 없고, 모유도 나오지 않는다. 스스로 여자로 착각할 뿐이다. 표를 얻기 위해, 치유받아야 할 트랜스젠더를 부추기는 정치인 역시 정신질환자다.",Negative,0.00500009348616004,0.994999885559082
689,진짜 몇년 전까지만 해도 화장을 지우는 남자처럼 여성이 주체되는 작품도 많이 들어왔는데!!! 요즘은 그런 직품 들여오려는 시도도 않고 그냥 있는거나 잘 연재하려는 느낌(웹툰 리스트엔 여전히 있음 그냥 새로 들이지 않는다는 소리임),Negative,0.008414148353040218,0.9915858507156372
690,머리 저러고 질질 기른 남자가 화장도 안하고 무려 삼지창 앞머리를 하고 비스듬히 쳐다보는 셀카를 빨고 있을 줄 너는 알았어? 알았으면 좀 미리 말해주지 그랬어 아니 시발 말한다고 뭐가 달라졌겠냐 더빡치겠지 https://t.co/1AfIntZEFq,Negative,0.0019207802833989263,0.998079240322113
692,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 미모의 비결은?…
● 빼꼼님 코스 화장 팁이나 화…
● 빼꼼이는 현물 솜깅중 제일 …
● 하렘의 남자들 코스해주세요…
#질문상자 #익명질문모집중

https://t.co/YSLBaCWT7F",Negative,0.10604217648506165,0.893957793712616
