,comment,sentiment,positive,negative
157,어케 이리 생긴애들이 이런 훈남되냐고 ㅋㅋㅋㅋ 진짜 존나 신기하네 여자가 남자보다 외모로 우월했던 이유가 바로 이런 관리 때문임 얘내가 외모에 관심없었음 지금도 관리전 와꾸였을거아니야 ㄱㄴㅋㅋ,Negative,0.0756174847483635,0.9243825078010559
159,않아 기본적으로 운동조차도 안하는 새끼들이 태반임 여자는 뚱뚱하지 않으면 지방만 있어도 되는데 남자는 뚱뚱하지 않아도 근육이 없으면 진짜 걍 몸이 존나 보기싫게 생김 여기 여혐하는새끼들중에도 뱃살...,Negative,0.13912664353847504,0.8608733415603638
160,찾는년들 허다하다 마치 남자가 몸만 와도 되니까 이쁜년이랑 결혼한다는거랑 똑같다 재밌는건 남자들은 외모관리 드럽게 안한다 하다못해 선크림 바르는 남자가 절반은 되냐? 남자가 남창마냥 풀관리를 하면...,Negative,0.00274624302983284,0.9972537755966187
161,주냐 안 주냐지. 하루 출퇴근하고 준비시간만 해도 3시간정도 던지고 회사다녀오면 남는 시간은 9시간 남짓이지. 저 동안 운동하면서 몸관리하는거 어려움. 여자도 마찬가지긴 한데 출산휴가로 살 찌고오면 썅년이지,Negative,0.0025260557886213064,0.997473955154419
162,거다 진짜 외모 남자 인생에 0.1% 의 영향도 없는거 고연봉 능력남들은 다 아는 사실임 존못뚱탈모남도 연봉 실수령 1억 찍으면 여자들 눈풀리면서 벌린다,Negative,0.010310892947018147,0.9896891117095947
164,진짜 기본만 해도 돈이 나가냐 머리는 커트만 하고 면도기 소독에 쉐이빙폼 스킨 로션 폼클렌징 사고 치실 사고 뭐하고 어쩌구 시발 통장 돈 다 빨렸어 으앵,Negative,0.0014608760830014944,0.9985391497612
165,으딜 다른남자한테 관심가지노 시발,Negative,0.0021960234735161066,0.9978039860725403
166,"거지 왁싱비용, 헤어샵비용 , 화장품비용 , 피부과 관리비용 , 옷 구매비용 이런거 다 따지면서 빠삭하게...니 몸에 투자하는건데 먼상관? 이란 마인드면 남자가 투자하는것에 대해서는 굉장히 유난떨정도로 치를...",Negative,0.002458585426211357,0.9975414276123047
167,누가 이쁘녜 뭐가 못생겼녜 솔직히 여자들 피땀나게 식단관리하고 얼굴 관리해서 그런 남자 만나고 싶지 않다. 남자들아 남자들도 요즘엔 분명 관리해야한다 못한다면 피부관리라도 하던가 운동해서 배를 좀 빼던가,Negative,0.01132266316562891,0.9886773824691772
168,난 애초에 잘생긴남자를 원하는거지 관리한 남자를 원하는게아님,Negative,0.09794824570417404,0.9020517468452454
172,못잃고 여자만 관리한다고 물타기 하는거 존나 애잔함 정작 언냐들은 자기관리 하지도 않으면서 ㅠㅠ 트위터 하는 남자들만 커뮤 뛰면서 만나니까 남자들도 얼마나 자기관리하고 꾸미는지 모르지 - dc official App,Negative,0.034234948456287384,0.9657650589942932
173,클렌징 오일 - 클렌징 폼 - 스킨로션 자기전에 수분크림 피부관리 이렇게 하는 거 맞음? - dc official App,Negative,0.02095276489853859,0.9790472388267517
176,"다써버린 클린앤 클리어 스킨,로션 2.다써가는 꽃을든남자 토트넘 썬크림(미백,주름개선,자외선차단) 3...그냥 싼거 아무거나 사서 가끔씩 할까생각중.. 그외 제가모르는 기본적인 피부관리법좀.. - dc official App",Negative,0.027819663286209106,0.9721803665161133
177,난 어렸을때부터 남자가 무슨 피부관리냐고 여드름 난거 없애고 싶다고 하면 아빠가 어른되면 다 낫는거 왜 돈들이냐고 버럭 소리지르는 집안에서 자랐음 20대 중반인데 피부 개더러움 여드름 아직도 안 없어짐...,Negative,0.1362089067697525,0.8637911081314087
179,생태학적으로 차이가 있냐 ? 헐리우드 배우만 봐도 여자배우는 35살만 되도 개퇴물인데 남자는 35살 관리잘하면 개훈남이자나,Negative,0.02143145725131035,0.9785685539245605
180,굳이 비싼 백화점 명품화장품대신 로드샵화장품쓰고 청담동 샵 30만원 커트대신 동네미용실에서 머리만해도 남자보다 평균 50-100 만원 이상 더 쓴다는 사실 잘 알고갑니다 - dc official App,Negative,0.005448982119560242,0.9945510029792786
181,남자도 여자들 하는거 다 한다고 피부과가서 관리도 받고 화장품도 사다 바른다고 얘기했는데 내가 앞으론 목욕탕 스킨만 쓸게 됫지 개같은년아 - dc official App,Negative,0.004541011061519384,0.9954589605331421
182,키작으면 키높으 좀 깔고 몸만들고 피부관리해서 도자기 흰피부를 목뵤로 만들고 머리 숱 없으면 심고 맞는 헤어스타일 찾고 맞는 패션 찾고 무턱이나 볼꺼진부분 필려맞고 턱선을 위해 보톡스도 맞고 그럼 대보...,Negative,0.11174414306879044,0.8882558941841125
183,https://www.youtube.com/watch?v=dddOva5Blyg 남자들은 눈코입 고치기보단 그냥 피부만 잘 다듬어도 인물...아쿠아필 이벤트로 싸게하는데 시술아니고 피부관리차원이라 죠아 1회에 3만원대도 있고 하고나면...,Negative,0.022646520286798477,0.9773534536361694
184,고랄 전성기때 키 188에 투구폼도 간지나고 존잘이었는데 ... 관리안하고 늙더니 걍 아재됨.. 서새봄이랑 나이 동갑인데.. 다른 동갑들에 비해 더 빨리 늙은듯..,Negative,0.10077609866857529,0.8992239236831665
187,위 명식처럼 분명 재성 상태에 문제 있는 사람이다... 남자가 여자보다 배로 버는데도 생활비 준다는 말도 없이 각자 관리 같은 소리하믄 뒤도 안돌아보고 도망가 걍.. 자긴 사업자니 집 대출은 공뭔 니가 받아야...,Negative,0.0063626207411289215,0.9936373829841614
188,10회에 거의 100만원정도 하니까 부담스럽더라고 시계생각은 한번씩 하는데 불편해서 군전역이후에 차본적이 없음 뭐 80만원짜리 구찌옷 이런건 분수를 알아 엄두도 못내겠고 남자가 관리 또는 꾸밀만한거 뭐있냐?,Negative,0.0013539317296817899,0.998646080493927
190,여기와서 롤 잘한다고 홍보 쳐하지말고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Negative,0.003848125459626317,0.996151864528656
191,잘지내라 ㅋㅋ 루돌프 편을 드는게 아니라 니들이 얼굴 운운하면서 걔깔 처지가 아니라는거야 ㅋㅋㅋ 알겠냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭔 남자 관심 외모관리 하래.. 니들 거울이나 봐 ㅋㅋㅋㅋㅋ 제발,Negative,0.1143849566578865,0.8856150507926941
192,요즘시대가 어느시대냐 남자화장품도 나오는 시대에 정작 일반 남자들 중에 관리하는 남자 몇이나 있음? 잘생긴 애들은 썬크림도 바르고 씨씨크림이라도 바르더라 자기 볼에난 여드름 하나 가리겠다고 엄청 피부...,Negative,0.008125602267682552,0.9918743968009949
193,안하고 집에 있는 날에는 에센스 안바름. 이 전에는 다이소에서 팔만한 샴푸만 사서 쓰고 머리 개좆같이 관리했더니 옆머리 숱이 작살나길래 심각성 느끼고 관리하기 시작했음. 제품은 아모레퍼시픽 제품들이 뭘...,Negative,0.0038376764860004187,0.9961622953414917
195,부처냐? 이쁘다고 냄새 안나냐? 대체적으로 이쁜애들이 페미돼지들에 비해 탈코르셋도 안하고 잘꾸미고 관리하니까 냄새 안나는거지 똥이나 오줌싸면 수돗물로 깨끗히 씻는습관 특히 똥구멍이 까만애들은 똥...,Negative,0.007318402640521526,0.992681622505188
196,관리하세용,Negative,0.1228627860546112,0.8771371841430664
197,"머리 - 중요 피부 관리 - 중요 (크림도 발라주고 각질제거 주 2회 실시, 선크림 필수, 눈썹도 인상이 달라보이니 시도해 볼 것) 비비는 게이 운동 - 헬스 필수 (벌크업은 아니더라도 몸매가 섹시해야함) 옷...",Negative,0.1162981390953064,0.8837018609046936
200,관리안하면 어마어마해짐,Negative,0.05607593059539795,0.943924069404602
202,살빼고 안경바꾸고 이런거는 보이지도 않고 남자는 머리빨 ㅇㅈㄹ만 믿고 사는듯,Negative,0.0013632955960929394,0.9986367225646973
203,흥민이 좋아하는 남자들이 많은데 남자조심.모텔로 끌고가면 큰일남,Negative,0.009001582860946655,0.9909984469413757
206,연락하고 운동하다가 근육파열 1명은 넘어져서 꼬매고 1주 넘게 잘 못걸을 정도 난 거의 모솔급이라 저남자들한테 진심이었거든 결혼전제 소개팅이었고 예전에도 나한테 저랬던 남자 조상한테 혼나는 꿈꿨다하고...,Negative,0.002380253281444311,0.9976197481155396
207,"2030남자들이 지금 헬스 존나하고 건강관리에 관심있는 애들이 대부분인데 586 손에 물도 안묻히고 설거지도 남자가 하는게 수치라고 알고있는 세대랑 같냐? 에초에 나부터 그렇지만 유튜브로 반찬만들기, 국...",Negative,0.009071236476302147,0.9909287691116333
209,일반인 기준으로 결혼한 남자가 얼굴 피부관리하고 운동으로 몸관리만 제대로하면 외모로는 결점이 없다고 보면된다 키 180 이상이면 효과는 200% 이상임 헤어스타일이나 옷입는건 돈주고 관리만 하면되는거니까...,Negative,0.06788786500692368,0.9321121573448181
210,화장도 제발 이상하게 하지말고 눈썹관리하고 cc크림만 발라라. 여름철에 모공 넓어진거 다 보이는데 진짜...푸들같이 펌하고 댕기지말고 바버샵 가서 남자답게 싹 쳐가지고 댕기고. 특히 탈모인들은 머리 길면...,Negative,0.005242185667157173,0.9947577714920044
213,'야갤하는 남자' 타이틀로 어필 가능하냐??... 진지하다 ㄹㅇ,Negative,0.002783700358122587,0.9972162842750549
215,여자한테 당한 가스라이팅 매트릭스 빨간약 자기관리 이런류의 대화하는곳 베트남이나 처녀론이런거말고,Negative,0.005122084636241198,0.9948779344558716
216,얼굴 색소침착 된거랑 주름개선이나 탄력생기게 해주는 시술 받고싶은데 색소침착은 무슨 레이저로 하면 된다고 들었는데 주름개선 탄력은 무슨 시술 받아야해?,Negative,0.08387236297130585,0.916127622127533
218,평균적으로 주름 29살쯤에 생김? 누가 그러던데 관리아예 안하면 25부터 시작된다 하고 술담배하면 2년정도 당겨진다하고,Negative,0.01713607646524906,0.9828639626502991
219,하꼬남자랑 방송 쳐하다 걸리면 남친으로 간주하고 빠따든다...,Negative,0.002318221377208829,0.9976817965507507
220,- 긍정은 삶의 에너지라구 친구들 김수용 닮은 년은 관리도 안하고 성격도 ㅆ창났는데 왜 남자가 쩔쩔매냐 ㅋㅋㅋㅋ 보살이네 남자 ㅋㅋㅋㅋㅋㅋㅋ 현재: 163cm / 116kg,Negative,0.11340697854757309,0.8865930438041687
221,눈에 들려고 별짓을 다하는데 남자들은 그냥 치킨먹고 게임이나 쳐하고 실실 쪼개고 있음 남자들이 여자 반만 관리해봐라 여자들이 저리 굴수있나 더치페이 ?? 질질 쳐 싸면서 다 갖다 바칠듯 말이야 맞느말...,Negative,0.00152965250890702,0.9984703660011292
223,시집가면 되고 유부녀 되면 돌싱녀나 유부녀 주말극 가면 되고 여전히 탑스타 유지 가능한데 남자배우는 자기관리 못하면 바로 인기 뚝 떨어지고 열애설 결혼설에 그냥 훅 감 이거 다 극복하려면.. ㅈㄴ 빡센...,Negative,0.009730874560773373,0.990269124507904
224,건 그렇다 치는데 개빻았으면서 주제파악못하고 여자외모평가는 존나게 하는게 엽기임 오히려 자기관리 잘하는 남자는 양아치새끼 말고는 한국여자 외모가지고 이러쿵 저러쿵 안한다 얼마나 노력하는지 알기 때문...,Negative,0.0023096941877156496,0.9976902604103088
230,거라. 이걸로 안 되면 방법은 정기적으로 피부과 가는거밖에 없음. 이건 돈 존나 깨져서 니 피부가 존나 귀중하다는 놈 아니면 아무나 못함. 돈 좀 번다 하는 남자들도 정기적으로 피부과 가는 사람은 자주 못 봄.,Negative,0.0014586672186851501,0.9985412955284119
231,- 피부관리 (로션같은거) - 눈썹정리 - 선크림 - 비비크림 - 눈썹 그리기 - 쉐딩 - 색조화장 (틴트 같은거) 어디까지 허용 ㄱㄴ? - dc official App,Negative,0.013946919701993465,0.9860531091690063
232,여자 관리인하고 모태몸매 아니면 젊음빨로 가는거 마지노선 25 남자 27~28 - dc official App,Negative,0.002610252471640706,0.9973897337913513
234,연예인 관리니까 다르긴 하지만 어쨌든 남자는 나이제한이 없긴 한 듯,Negative,0.10636372119188309,0.8936362862586975
235,설거지론 해당안되는 케이스만 모으고 그중에서도 여자가 돈관리 잘하는 케이스만 모아서 결론은 남자는 인내심없고 자기확신이 과하게 강하다 ㅇㅈㄹ. 결국 결론은 남혐마당ㅋㅋㅋㅋ기 - dc official App,Negative,0.0014398869825527072,0.9985600709915161
236,신나죽겠는데 그걸 무조건 이성에게 잘 보이려고 한다고 몰아가는건 지들은 몸매관리하고싶은데 몸매관리할 의지가 없어서 쟤 남자만 보면 꼬리치잖아ㅋㅋㅋ하면서 뒷담하는 전형적인 여초의 질투식 여적여 아님...,Negative,0.059765078127384186,0.9402349591255188
237,치아교정에 치아미백 등 관리했네 현역이랑 후랑 너무 틀리네 현역때 얼굴이였으면 이근 안유명했겠지.그닥? 치아교정 치아미백은 일단 백프로임 치아교정은 어디서 글본거같음 했다고 내가 치아쪽아는데 했음...,Negative,0.14231276512145996,0.85768723487854
238,피부관리? 향수? 피트니스?,Negative,0.005878196097910404,0.9941218495368958
240,여자새끼들은 독서실 수면관리 신청해놓고 존나 꿀잠때려서 한시간마다 깨우게만듬 남자새끼들은 그냥 수면관리 신청 안하고 꿀잠때림 병신들,Negative,0.0015313726617023349,0.9984686374664307
241,생각해보니까 나도 그래; 언제부턴가 배 나온 남자나 관리 안하는 남자들 보면 ㅈㄴ 토나옴 극혐 - dc official App,Negative,0.09100565314292908,0.9089943170547485
242,자기관리 중 가장 힘들고 어려운게 식단조절하면서 꾸준히 운동하는건데 헬스장 가보면 쉰내나는 남자들밖에 없음 ㅋㅋ 보지년들 운동 좆도 안하면서 자기관리 ㅇㅈㄹ하는거 보면 진짜 죽빵 날리고 싶음,Negative,0.08242617547512054,0.917573869228363
245,무조건 제모부터임 특수한 질환있는 경우 빼고는 강남에 있는 피부과가도 얼굴제모부터 먼저 들어간다음 피부케어 들어감 강남에 남자 피부 관리 이용권이 젤 저렴한게 300부터 시작임,Negative,0.021590139716863632,0.9784098863601685
246,팩함 주말에 피부과 가서 관리받음 요가 일주일에 2번 감 일주일에 1~2번 헤어팩 해줌 키 180인데 깔창 껴서 184로 다니려고 함 체지방은 15프로는 안넘게함 나정도면 20대 남자치고 관리 하는편인거 맞음 아님...,Negative,0.005766737274825573,0.994233250617981
247,남자가 꾸밀게 머리스타일이랑 몸매밖에더있음? 옷은 거적대기입어도 노상관 - dc official App,Negative,0.0013721553841605783,0.9986279010772705
249,만남 그러고 끝 그냥 모든 여자한테 이러는 어장관리겠지?? 이사람 어디 놀러 간 프사할 때마다 여자랑 간...맨날 우리 가족 직업 물어보는데 내 조건이 맘에 안 드는 거지??? 그냥 나한테 소개팅해준 남자랑...,Negative,0.0014544050209224224,0.9985455870628357
250,면상 칼로 짼 거 올려치기하려는 개소리ㅋㅋ 술배 나온 거에 그러는 건 ㅇㅈ 남자들 술배는 관리합시다,Negative,0.13392336666584015,0.866076648235321
251,나 너무 자랑하고다녀서 낵아 고른남자 맨날 떡상하구 뺏김,Negative,0.04088917747139931,0.9591108560562134
252,꾸역꾸역 어케든 시간내서 나갈려함 피부관리 손톱관리 콧털관리 눈썹정리 귀에 귀지 같은거도 보이는순간...불안해함 그리고 애초에 너가 괜찮기 떄문에 다른 남자가 눈에 안들어온다 애초에 태생이 걸레같은년...,Negative,0.0017708956729620695,0.9982290863990784
253,남자들은 자기관리하면 1순위로 떠오르는게 운동 아니노? 여자는 화장이나 성형임 ㅋㅋㅋ,Negative,0.07727093249559402,0.9227290749549866
255,인데 편인다관설이면 인내있게 남자 지 입맛대로 조련하고싶어 미치겠는데 관이 애매하게 박혀서 ㅋㅋ 보호받고싶으면서 남자 조련은 강하게 하고싶고.. 그래서 망하는것임 들어오는 놈들이 다 관설당해서...,Negative,0.06289385259151459,0.9371061325073242
259,남자들은 어리고 이쁜 이십대 여자를 좋아함,Negative,0.08087597787380219,0.9191240072250366
262,사랑해서 결혼한 와ㅣ이프한테 용돈주며 짜치게 생활하게 한다고? 남자는 없어도 살지만 여자는 자존감 스크레치나면 회복힘든데... 돈관리는 여자가 하는게 맞다,Negative,0.0021210999693721533,0.9978788495063782
263,덮는 머리임.. 시스루 해봤는데 앞머리 축 가라앉고 너무 빨리 뭉치고 떡져서 1시간만 지나면 개병신같아지는데 앞머리 띄우고 관리 쉬운 덮은 스타일의 펌 뭐있냐,Negative,0.003626706078648567,0.9963732957839966
265,인프제 남자들은 외모 관리 위해서 어떤 노력 하고 있어??? 개인적으로 외모에 콤플렉스 있어서 외모관리 해볼려고 하는데 무엇부터 해야되는지 모르겠어.. 그냥 운동만 하는건 아닌거 같고 뭘해야되지 - dc...,Negative,0.04174646735191345,0.9582535624504089
266,남자는 관리할 게 뭐 잇지 피부 머리심기 운동 여자랑 똑같나?,Negative,0.05789678171277046,0.9421032667160034
269,같고 부담스러움 내가 번 돈 이나 관리해야징..ㅋㅋ,Negative,0.0013975044712424278,0.9986025094985962
271,여드름 범벅에 피부관리 표정관리 안하고 이마에 힘주는 새끼들은 좆고딩때부터 주름보이더라 ㅋㅋㅋㅋㅋ 여자들은 대부분 40대 중반 넘어가야 생기는 주름이 남자들은 20대후반~30대 중반 사이에 쭈글쭈글하게...,Negative,0.10639659315347672,0.8936033844947815
273,아이돌처럼 아이라인그리고 색조화장하라는애기냐? 그냥 피부관리하고 몸매관리 이런애기지,Negative,0.0023565925657749176,0.9976434111595154
274,남자도 관리하는시대 https://youtu.be/j5lEbVVAtAY - dc official App,Negative,0.02358745038509369,0.9764125347137451
275,관리가 중요하긴 한가보다,Negative,0.012674917466938496,0.9873250722885132
276,평상시에도 나갈때 관리하게되서. 짜증남 원랜 여자만날때만 머리만지는데 계속하게됨ㅇ - dc official App,Negative,0.0019081785576418042,0.9980918169021606
277,화장으로 커버 바라지도 않음 근데 쌩얼로 다니는데 가리지도 않을거면 꿀핍이어야 하지않냐 ㅋㅋㅋ 남자들 꾸미는거에 돈 어디다 쓰는지 존나 궁금 피부관리하면 부랄이 톡하고 떨어지나 보는데 피부가 드러우면...,Negative,0.0019052980933338404,0.9980947375297546
278,흥민이 남자연예인도 이제 가려서 사겨야한다ㄹㅇ,Negative,0.0026296444702893496,0.9973703026771545
279,그게 남자들 장점이라고봄 탈모 안오고 관리만 잘하면 ㄹㅇ 중년간지에 여중고딩들도 미쳐날뜀 반대로 여자는 아무리 관리 잘해도 그냥 냄새남..,Negative,0.06616130471229553,0.9338386654853821
280,진짜 여자한테 먹히는건 금딸 금란물 운동 청결관리 이 네가지임 뭐? 꾸미고 관리하라고? 병신 피싸개 씹칭년들아 그건 피싸개들이 해야 먹히는거고 남자는 다르다,Negative,0.10961676388978958,0.8903831839561462
282,여자들아 키가 169인데 자기관리 존나 열심히 하는 남자 어떻게 생각하냐 - dc official App,Negative,0.021122854202985764,0.9788771271705627
285,봐야 웨이트가 짱아님? 요가나 필라테스엔 당연 여자 많겠지 ㅇㅇ.. 여자들이 주로하는거니깐 근데 내가 보기엔 요샌 남자들이 관리 더 잘하는듯 관리 안하는 여자들 죤나많은건 팩트 운동좋아하는 여자 찾기도 힘듬,Negative,0.13217933475971222,0.8678206205368042
286,할말이 없습니다....... 남자가 그남자를 차지하기 위해 경쟁하는 여러명 여자한테 잘해주고 어장관리 하는것이 싫다고 해놓고 인기얻고 민심잘보이기위해 서로 라이벌이고 시청자로 경쟁하는 여러 팬덤한테 어장...,Negative,0.0019062348874285817,0.9980937838554382
289,그런데 그런 남자가 여자가 자기관리하는지 더 따지더라 살빼는 건 둘째치더라도 제발 냄새 좀 안나게 하고 다녔으면,Negative,0.017025625333189964,0.9829744100570679
290,니가 여자라고 생각해봐 니 같으면 178cm 씹돼지 노잼 의사 결혼까지 가서 꾸준히 섹1스할 자신 있음? 아니면 168cm 연봉 3억 이상 존못 결혼까지 가서 꾸준히 섹1스할 자신 있음? 아니면 존잘 씹지잡대 헬스...,Negative,0.0015044992323964834,0.9984955191612244
291,손발 둘 다 더 비싸던데 손발톱도 남자가 더 굵나보네 - dc official App,Negative,0.002570790471509099,0.9974291920661926
292,여자도 화장지우고 옷벗기면 ㅎㅌㅊ지만 꾸미니까 나름 ㅍㅌㅊ ㅍㅅㅌㅊ 인데 남자는 ㅍㅌㅊ를 찾기 힘드네,Negative,0.009140051901340485,0.9908599257469177
293,서강대 형이 관리을 안해서 살해당했겠냐??? 버르장머리없는 후라덜노므세키 하루 4시간자고 일하는 한남퐁퐁이에게 몸매까지 관리하라고 한 새키는 최소 의사 판검새겠지??????,Negative,0.0669470801949501,0.9330529570579529
294,여기 여혐!!! 할텐데 저런 말은 당연한 듯이 쓴다는게 다들 세뇌된거 아니냐? 게다가 저런 가스라이팅으로 남자가 돈에 손대는걸 '잠재적 악덕'으로 몰아가서 원천봉쇄해버리니 원 반박하면 님 성매매충임? 이럼...,Negative,0.034345537424087524,0.9656544923782349
299,관리전 관리후 ㅇㅈ? - dc official App,Negative,0.07116303592920303,0.9288370013237
300,여자들은 제발 현실에 맞는 조언을 하길 성형은 애초에 여자는 드라마틱하게 변할지 몰라도남자는 별소용없다 잘생긴애들은 관리가 아닌 선천적으로 타고난거임 남자미남은 100% 선천적인건데 뭐 어쩌란거야,Negative,0.00211736629717052,0.9978826642036438
302,노화방지 뭐 이런거부터 관리를 하고싶은데 잌터넷 뒤져봐도 뭔소린지 모르겠고 병원가서 상담하니 존나 다 사기치는거 같아서 여기다 물어본다 ㅜ 피부관리 뉴비인데 뭐부터 하는게 좋아? 너무 안비싼 수준으로...,Negative,0.0016352549428120255,0.9983647465705872
303,피부 시술 받고 머리숱없으면 약을 먹던지 수술하고 눈코입 망가졌으면 여자들처럼 성형을 해서라도 외모는 일단 서류합격은 해야된다 여자들은 요즘 남자 조건 아무리 좋아도 아저씨같으면 연애조차 시작 안함,Negative,0.014700131490826607,0.985299825668335
304,저 남자 화장한거봐 = 씹씹씹씹게이 남자가 보든 여자가 보든 남자가 화장한걸로 보면 그 시점부터 걍 오바육갑 떨며 인싸 흉내내려는 찐따새끼 인증 붙는거임 - dc official App,Negative,0.007164074573665857,0.9928359389305115
305,못생긴남자는 관리도못해서 20대에도 아저씨몸매임;;,Negative,0.010286250151693821,0.989713728427887
306,"운동다이어트는 기본이고 몸 만들기,피부관리 성형 등등 생각보다 많은 것 같음 꾸미는 남자들 불과 5년전만해도 한국남자들 진짜 못생기고 볼품없었는데 점점 여자랑 외모 급 같아져 가는 것 같음.. 성격은 원래...",Negative,0.050218526273965836,0.9497814178466797
307,늙남들은 설태끼고 모공 다늘어져서 관리도 안하고 자기객관화 안되가지고 어린여자보면 사족을 못씀,Negative,0.0023812432773411274,0.9976187944412231
308,팩함 주말에 피부과 가서 관리받음 요가 일주일에 2번 감 일주일에 1~2번 헤어팩 해줌 키 180인데 깔창 껴서 184로 다니려고 함 체지방은 15프로는 안넘게함 나정도면 20대 남자치고 관리 하는편인거 맞음 아님...,Negative,0.005766737274825573,0.994233250617981
309,가다 지나치는 얼굴에 여드름이나 아무튼 안좋은 남자 있지? 그게 나야...ㅜㅜ 내가 피곤해서 생기는것도...피부과 다닐 생각인데 지금 대충 적당히 관리하는 방법 없을까? 아침에 샤워하고 어떻게 뭐뭐 바르고...,Negative,0.003365139476954937,0.9966349005699158
310,사회가 남자에게 요구하는게 예쁘게 꾸미는게 아님 그건 연예인들에게나 해당하는거임 남자는 돈이 있어야하고 힘이 있어야함 여자는 자기를 보호해줄 강한 남자를 원하기 때문임,Negative,0.006375063210725784,0.9936249256134033
311,남자도 관리 안하면 존잘도 훅 간다,Negative,0.014076575636863708,0.9859234094619751
312,때 강간당했다고 구라칠까봐 녹음기 필수 9. 공부는 치대생이라 그냥 졸업할정도로만 함 아저지 치과 물려받을거라 10. 자동차 세차 일주일 한번 11. 향수 무조건 뿌림 나정도면 남자치고 자기 관리 잘하는 편 맞냐,Negative,0.08000143617391586,0.9199985265731812
313,남자는 가면 뭐 때리기라도 하나..,Negative,0.003235640935599804,0.9967643618583679
314,장학금 받고 다니는 학생보다 부모님 등골 빼먹으며 클럽 죽돌이짓 하면서 놀러다니는 잘생긴 남자가 더 자기관리 잘하는거임? ㅋㅋㅋㅋ 진짜 저능아 민족이라 그런가 저런 1차원적인 생각밖에 못하는듯하다,Negative,0.001447318005375564,0.998552680015564
315,안하는 애들은 남자고 뭐고 막 쓰는데 돈관리 하면서 사는 비율이 남자가 더 많은듯 옛날엔 이런건 여자가 잘하는 이미지였는데 요즘 바뀐거 같다,Negative,0.13766580820083618,0.8623342514038086
316,관리 안한다는 말이던데 그러면 가난한 시골 깡촌에서 농어촌 전형으로 중경외시 장학금 받고 다니는 학생보다 부모님 등골 빼먹으며 클럽 죽돌이짓 하면서 놀러다니는 잘생긴 남자가 더 자기관리 잘하는거냐? ㅋㅋ,Negative,0.017285719513893127,0.9827142953872681
317,"지금은 관리해도 예전으로 못돌아갈만큼 건널수없는강을 건넜지만... 존나 신체 컴플렉스때문에 남자다워보이고싶어서 관리하는게 남자답지 못하다고 생각하는 그런 병 걸림,,",Negative,0.016937680542469025,0.9830623269081116
320,"셀룰라이트, 피부관리, 메컵, 헤어나 피부톤맞춰서 옷 입는정도는 해줘야된다고 보고 남자는 몸매 (등,어깨)관리, 피부관리, 눈썹정리, 티 안나는 비비, 핏에 맞는 옷입고 털관리, 은은한 정도의 개인향기 정도는...",Negative,0.002077813260257244,0.9979221820831299
322,술통형배 극혐진짜 난 30대 40대 50대 그이상가도 배안나오는 남자랑 결혼해야지,Negative,0.0025678109377622604,0.9974321722984314
324,중경외시 장학금 받고 다니는 학생보다 부모님 등골 빼먹으며 클럽 죽돌이짓 하면서 놀러다니는 잘생긴 남자가 더 자기관리 잘하는거임? ㅋㅋㅋㅋ 진짜 저능아 민족이라 그런가 저런 1차원적인 생각밖에 못하는듯,Negative,0.0014585782773792744,0.9985414743423462
325,아니면 남자가 관리해야 여자랑 사귀는거냐?,Negative,0.0017164434539154172,0.9982835650444031
328,"하고 실내도 존나 더러운거 많더라고? 근데 남자들이 타던건 어떠냐? 오일류, 실내청결도 관련해서 믿을수있음? 담배냄새나는 흡연충차만 잘 피하면 되냐 ? 아니면 남자도 차관리 더럽게 안하고 관심없는놈들 많음?",Negative,0.0020198810379952192,0.9979801774024963
329,브로우바가서 관리 함 받으면 눈썹만이라도 연예인급 가능함ㅋㅋ 가서 돈 함 쓰고 2~3일마다 눈썹칼로 정리해주면 됨,Negative,0.026780128479003906,0.9732198715209961
330,꾸준히 자기관리 하는 남자 한살이라도 더 어려보이려고 염색 하는 남자 새치도 가릴겸 영해보이려고 염색도 하고 주기적으로 뿌염도 하는 남자 잘생긴 ㅆㅅㅌㅊ인데 ㅆㅎㅌㅊ인척 하는 남자 저지능동갤러들 병신...,Negative,0.11617916077375412,0.8838208317756653
331,뭐 남자든 여자든 둘 다 그렇긴 하지만 보통 여자는 걍 몸매 관리만 하면 되는데 남자는 팔 다리 몸통 얼굴 자지 다 해줘야되거든 ㅇㅇ 섹스를 해도 보댕이들은 걍 가랑이만 벌리고 있지만 남자는 움직이잖어...,Negative,0.09828168153762817,0.9017183780670166
332,30대는 20대로 보는 경우 허다하고 실제로 30대들도 20대 많이 만나고 나이는 숫자일뿐인 세상 맞음 물론 신경안쓴 남자들 자기 나이보다 더 보이지만 여자들마냥 자기 관리한 남자들 자기나이보다 한참 어려보임,Negative,0.1268077939748764,0.8731921911239624
333,여드름이 너무 심해서 이제라도 피부 관리 하려는데 마붕이들은 자신의 피부를 위해서 하는 노력이 있음? 뭐 어떤 화장품을 바른다던지 생활습관을 교정한다던지 나만 그냥 얼굴 씻고 하남자처럼 (엄마가 사준 좀...,Negative,0.055674344301223755,0.9443256855010986
335,푸잉은 의심이 많다 정도였는데 꽁까이는 관리하려고하네 - dc official App,Negative,0.05502147227525711,0.9449785351753235
