,comment,sentiment,positive,negative
489,"사노!! 좋아!!😭 수상한 남자들을 노려보며 로베르트를 지켜주었고, 로베에게 ""혼자 이런 곳에 오면 안 돼.…그 옷은 왜 그래?안 어울리는데?너는 좀 더 단아한 모습이 어울려."" 급하게 준비한 싸구려 미니스커트나 탱크톱, 짙게 화장한 얼굴에 주의를 받는 로베르토 😌💕",Positive,0.9733456969261169,0.026654275134205818
496,"""뭐래 이모는 운동하는 남자가 딱 질색이야"" 하고 철벽쳤는데 얘 이거 지 사부한테 말하는 거 아니겠지? 그렇게 혼자 내적으로 기다린 금요일이 옴. 그 날은 아침 일찍 눈이 딱 떠지더라 유치원 등원 할 땐 쌩얼로가는데 태권도에서 조카 데리러갈때는 나도 모르게 화장하고 있더라고",Positive,0.965665876865387,0.03433416038751602
502,뭐지 오늘 왤케 공감가는 얘기가많지 난 우리 외국인 숙모한테 화장한 남자로 착각당한적잇다. 나 그날 풀메햇엇는데.,Positive,0.9972244501113892,0.0027755212504416704
512,어제 제일 좋았던 얼굴. 넌 화장하지 말아라 아니다 화장하고 나 말고 다른 여자남자들앞에서 화장 뺏끼지말아라 알았제의 얼굴  https://t.co/QV8P8T2mnx,Positive,0.9450210928916931,0.054978884756565094
513,@dailythings__ 좋은 거 아닐까요! 푹 자신다는 반증일테니까! 오피니언 요 남성 4분이 하시는 채널인데 남자들의 취향같은 컨텐츠 많이 찍으시는 것 같아요 :) 다들 성격 다른 게 엄청 잘 보여서 저는 티키타카 보는 맛으로 봐요. 게다가 다들 자기관리 열심히 하시는 것 같아서 자극도 되고! https://t.co/NOETOmpXPV,Positive,0.9951918125152588,0.004808239638805389
517,최고인기를 누렸던 아이돌 1세대 남자연예인으로 어떤 사회적 문제를 일으키지도 않고 여러모로 자기관리 성실히 하며 사회적 민감한 이슈에도 바른 의견을 제시하는 김동완님. 소중한 존재네. https://t.co/h0LbxdSYMk,Positive,0.9961835741996765,0.00381640437990427
518,@RYUYIJEEN @mario___kang @himmel_mktlvr @Ruko_P 엥?? 이거 칭찬인데...남자골격이 두드러지면 화장하기힘듬,Positive,0.9933894872665405,0.006610488519072533
519,"이세진 자기관리 개잘할듯...
그냥 완벽한 남자일거같은데",Positive,0.9507166147232056,0.049283429980278015
532,아니띠발 퇴근 하고 집가자마자 화장 지우고 메리크리스마스 다정하게 해주는 남자 어때..? 반할수있는거임? 엄마도…? https://t.co/5qGeqJNMeO,Positive,0.9904493093490601,0.00955071672797203
533,하 존나 남자 ... 뭐야 맛있어 하는거 걍 존나 좋다 .. 그리고 수정화장 받는  표정도 남자임.. ㅋ 사랑해... https://t.co/S27VsA5Qvd,Positive,0.9962877631187439,0.003712280420586467
546,남자들 그냥 여자까는데만 혈안이 되어있어서 '운동이나 열심히 하지 화장에만 신경쓴다' 이 지랄떨다가 다른 곳에서는 '숏컷이라니 믿거해야한다' 이 개난리를 피우고 있음 이 생각할 줄 모르고 도덕관념없고 저급하고 비열한 웃음에 찌든 도태집단이 나와 같은 공기를 마시고 있다는게 믿을 수 없음,Positive,0.8677890300750732,0.13221099972724915
550,수련회 때 친구들이 화장해주고 남자 친구들끼리 인기투표 할 때 아브라카다브라 춰서 일등햇대 https://t.co/JFIEXewxFD,Positive,0.9749077558517456,0.025092236697673798
564,"머리에 탈색많이했는데도
빳빳하게 엉키지않고 
춤출때 한올한올 흩날리는거 진짜
성적매력 쫙끌어올리는 포인트중에 하나임
자기관리 존나잘하는남자",Positive,0.9971725940704346,0.0028274268843233585
566,단행본 나오면 절대 사 화장 지워주는 남자도 사야 해 그리고 동트는 로맨스도,Positive,0.9958875775337219,0.004112399183213711
567,"@Mill9n 진짜로요,,,, 화장기 없는 얼굴이 가장 예쁜 남자,,,,",Positive,0.8899006247520447,0.11009936779737473
572,"@Z_S2_K 저는 우락부락한 남자가 좋은데요? 라고 하면
1 2 3부를 보자! 어차피 애니는 1부부터 보는것 화장한 남자들도 많이 나온다! 깜찍 섹시 청순 터프 여캐도 나오는 죠죠! 함 볼래? https://t.co/eapQfqUXaW",Positive,0.9973430633544922,0.002656964585185051
577,"잘 보이고시퍼서 화장하고 왓대 
혼자 ㅋㅋ
혼자 화장하고 나오는 남자 어때",Positive,0.9363874793052673,0.06361252069473267
579,"이남자의 등산모자, 바람막이, 그리고 낑겨입은회색후드티
화장기없는 얼굴
카메라빛번짐현상, 흰색마스크, 마스크로도 숨길수없는 높은콧대, 앞머리, 순한 눈 그리고화면을만지는 손가락 https://t.co/WWkeEjiZSi",Positive,0.9417306184768677,0.05826936289668083
580,"화장은 남자의 자존심 남자의 무기 남자란 꽃과 같이 아름답고 연약한 존재 🎶
남자라면 반짝 반짝 💖 풀메이크업👄에 더우나🌞 추우나❄ 샤랄라 패션👗으로 자신을 가꿔야 해요 🎵
그것이야말로 보이 파워 🎵 남자들아 예쁘게 치장하여 권리를 쟁취하자❣
Boys Can Do Anything 🎶",Positive,0.9594732522964478,0.04052675887942314
581,"남자 아이돌에게 눈 화장 쉐도우 잘 해놓은 거 왤케 좋냐ㅎㅎㅎㅎ

메이크업 아티스트분들.. 의상 디자이너 및 코디네티어분들.. 감사합니다 눈이 환하네요 이것이 종합 예술이로군",Positive,0.9917836785316467,0.008216327987611294
582,"@bbang_bbang_22 1.목소리
2.화장지워주는 다정한남자👍",Positive,0.9768351316452026,0.023164892569184303
583,"개웃겨 내 탐라 모든 사람들이 무슨 일이냐... 이러고 있음

나: 와 예전엔 투피엠..잘생긴거 잘 못느꼈는데..화장이 옅어져서 그런가
동생: 그러게.. 그땐 어른 남자의 맛을 몰랐나봐 우리가",Positive,0.9934955835342407,0.006504406686872244
588,@2haruforharu 확실히 남자애들은 더 한남이 되어가고 있지만 그만큼 여자애들도 더 깨어나는 거 같아요! 저는 고1 때만 분반인데 애들이 남자애들 없으니까 점점 화장을 아예 안 하더라구요 역시 남자가 문제예요,Positive,0.880703866481781,0.1192961111664772
593,"진짜로 운동하는게틀림없음..
이자기관리철저한남자가좋다 

 https://t.co/J7B8kr80Wy",Positive,0.9731699228286743,0.026830120012164116
599,"화장다지우고 쌩얼로하는유라얼굴이 저정도라니
진짜두눈으로보고도믿기지가않는감동실화 하..
나정말저남자를사랑한다..",Positive,0.9662272930145264,0.03377275541424751
602,"진 짜 남자 히소카 모로
힐신고화장하고꾸노빡세게해도그의남성성은절대훼손되지않아
두렵다..그의 테스토스테론!",Positive,0.9758349657058716,0.024165071547031403
614,@김세정 세정언니 남의 눈치를 보지 말고 먹고 싶은거 맘껏 먹어도 돼요 살찐 남자들은 자기관리를 안해서 고자질하는 거니까 그냥 무시해도 돼🥺 그냥 헛소리는 거르고 예쁜 말만 들어요 부담갖지 말고 많이 먹어💖,Positive,0.9949597120285034,0.005040296819061041
616,첫 향 맡았을 때 아빠가 외출준비 하신 다음에 바로 화장대 지나갔다가 맡았던 진한 남자향수 향이 팍 나서 진심 깜짝 놀람,Positive,0.9760202169418335,0.023979784920811653
618,"웹툰은 쿠베라를 좀 깊게 좋아했고 그 외에는 잡다하게 장르 안 가리고 이것저것 좋아했어요. 좀 깊이 좋아한 것들을 장르별로 따져보면 웹툰은 언더프린, 레사, 화장 지워주는 남자, …

다음은 질문 상자에 

 https://t.co/x58LF5zLRc",Positive,0.9955198168754578,0.004480126313865185
625,"이런 남자 좋아해, 화장하지 않아도 키스하고 싶은 사람, https://t.co/0L7EScpNL3",Positive,0.9981594681739807,0.0018405553419142962
627,똑똑하고 자기 할일 잘하고 자기 관리 잘하고 어깨 넓고 다정하고 흑발 잘 어울리는 가정적인 남자가 이상형인데 가끔씩 죄책감 느껴..ㅎ 이렇게 좋은 남자인데 겨우 나를? 이런 느낌ㅎ.. 그래서 더 열심히 살려고 하는 것 같애 난 짐되는 거 진짜 싫거든ㅠ 도움 안돼더라도 적어도 피해는 안 주고싶어,Positive,0.99494868516922,0.005051323212683201
629,아 진짜 김슬옹 너무 멋있어 진짜 내가 기억하는 톡식은 화장찐한 어린 남자 둘 이었는디,Positive,0.992242693901062,0.007757282815873623
632,이재윤 안사랑하는 법 몰라 .. 말 한마디 한마디에 착함이 묻어나는 남자 .. 상냥하고 귀여운 남자 .. 섬세한 남자 .. 자기관리 끝판왕 .. 웃을 때 예쁜 남자 .. 입꼬리가 예쁜 남자 .. 날렵한 턱선에 잘생김까지 소유한 그는 이재윤 ........,Positive,0.9888686537742615,0.011131313629448414
636,"남자 못생겼다고 손가락질 하는 여자들 
화장 지우면 무슨 고릴라나 원숭이처럼 생김, 댓글러",Positive,0.95974200963974,0.04025796428322792
640,"@JULIE__O6 밝고, 진한 화장의 남자 마녀?
너무..어려운가요?",Positive,0.9637095332145691,0.036290477961301804
644,완결 날 걱정 없는 애니 나랑 같이 파실분? 분량 좀 많음 완결 걱정 없고 오지콤 만족 ㄱㄴ 언니도 있고 남자도 있고 흉터캐도 있고 화장하고발레하는 남캐도 있고 요리남캐도 있고 말하는 동물도 있고 로봇도 있고 음악하는 뼈도 있고 개그도 있고 새드도 있고 먼치킨인데 지루하지 않은 장르임,Positive,0.9980919361114502,0.0019080443307757378
650,첨이 여자로 했다가 너무 여돌마냥 인기생겨서 남자로 바꿧다매 근데 여전히 미모는 안 뺏음 개웃김 화장도 시킴 아~~~!!!!! 나도 봐야하는데 빨리 사다함 복원해!!!,Positive,0.9679936766624451,0.03200636804103851
655,유기현 . . 내家 아는 남자들 중에 자기관리 제일 잘한多     ..                 .. 아 사실 셔누오빠랑  공동 1등이多,Positive,0.8513883948326111,0.14861159026622772
662,근데 오졔 요즘 남고딩들 처럼 얼굴에 화장같은 거 절대 안 할 거 같아서 더 좋아...우리 오졔는요 여자친구 삐치면 눈맞추고 얼굴 들이대면서 애교부리는 남자에오,Positive,0.9979615211486816,0.0020385023672133684
663,"나 남혐하나바
자기관리 잘 되고 일베안하고 페미니스트를 욕으로 쓰지 않고 차별 하지 않으며 실수를 하더라도 자기반성하고 고쳐나가는 그런 남자가 없는 것 같아  😇 나 뼈태론디 시벌 죽어서 저승사자 찾아봐야겠음 우리 아빠 ㄹㅇ관념이 별론디 지금 20 30대 남자들보다 훨 나은듯",Positive,0.9923296570777893,0.0076703294180333614
664,"그냥 흥미롭더라고. 어디, 어느 작품에선 ""남자가 무슨 화장을 하냐 짜식아""류의 대사로 흘렀을 수도 있을 것 같아.",Positive,0.9939019680023193,0.006098008714616299
669,인건데요. 뭐라도 해보자고 노력하는 거 분명 의미있죠 탈코 비혼 의미없다고 한 적 없는데요. 다만 화장하고 남자만난다고 다른 여성을 페미니즘적이지 않고 여성인권 후퇴시키는 사람처럼 취급하지 말라고요.,Positive,0.9823520183563232,0.017647985368967056
676,"난 남친이 없음.
당연함.
이상형이
키차이 15cm 이상에 마른근육에 자기관리 잘하고 내 말 잘 들어주고 상냥하고 인성 좋고 정리 잘 하고 적당히 잘생기고 요리 잘 하고 나만바라보는데 집착은 안하고 정 많고 돈 적당히 많은 남자임.
...
아니 근데 이건 괜찮은 남자의 일부 아닌가 중위권?",Positive,0.8851466774940491,0.11485331505537033
686,"옮긴다. 몸을 앉히자 푹신한 커버 위로 보일듯 말듯 주름이 생긴다.
드라이기를 끈 뒤 아무렇게나 화장대 위에 던져놓은 죠슈0ㅏ가 다시 입을 연다.

""내가 어디까지 요구 할 수 있어?""

자리에서 일어난 남자가 그에게 다가간다. 처음 보는 사이라는 것이 믿기지 않을 정도로 능숙하게 몸을 붙혀온다.",Positive,0.9675206542015076,0.03247932344675064
688,"오랜만에 생긴 약속에 옷도 예쁘게 차려입고 화장도 완전 찰떡! 기분 좋아서 눈누난나 콧노래 부르면서 엘베 타는데 어떤 남자가 미리 타고 있었음

""안녕하세요"" https://t.co/MQ56aKIrRv",Positive,0.9942057728767395,0.005794265307486057
691,정말이지.. 너무나 극악무도한 외모를 갖고있는 남자.....😢😭 잉.. 너무 예쁘다... 눈 붉게 화장한 거 너모 조와함... 너무 잘 어울림.. 너무 예쁨.. 쏘 프리티보이.......😢💖💖 https://t.co/lX7yljA5Q6,Positive,0.99658203125,0.0034179913345724344
694,"너무 좋다 진짜...
ww야~~ 하고 달려가서 허리부터 끌어안는데 너 화장은 지웠어? 그렇게 어깨에 다짜고짜 얼굴 부비면 화장 묻잖아... 하고 안 세게 팔 밀어내는 키 큰 남자가 사실 권 군 담당 코치 전 군이라거나... 그래서 같이 피겨 하는 후배들이 경악한다거나...",Positive,0.9908658862113953,0.009134055115282536
703,"겉모습만으로도 자기관리 잘하는게
티가나서 목소리만으로도 울리는
목소리라 자신감있는 남자다운
선생님이란게 티가나서 내가
더욱 긴장하게하고 성장하게하는
선생님..🙈",Positive,0.9979798197746277,0.0020201511215418577
709,@corn_dragon 완결이긴한데 화장지워주는 남자 보셨나요? 제목이나 초반 스토리는 좀 그래도 탈코 관련 이야기를 다루고 있고 꽤 재미있어요,Positive,0.9956887364387512,0.004311237018555403
722,"저는 자고로 남성이라면 아름다워야 한다 생각합니다
여성만이 화장을 강요당하는 시대,,,
서럽기 그지없습니다
왜 남자는 꾸밀 자유를 얻지 못합니까?
진짜 남성성은 뭉침 없이 발린 피부 화장과 적절하게 들어간 펄 섀도우 틴트에서 나오는 법입니다
오오 아름다운 남성 오오",Positive,0.9950259923934937,0.004974013194441795
724,치아키는 붉은 아이셰도우가 잘어울리는 남자 1위임 내눈엔 그럼 그래서 항상 좀 화장한 그림들 잘 보면 치아키 눈 주변 붉게 해요 근데 최근에 그린것들보면 없네 머쓱... https://t.co/8DcGvEXpTs,Positive,0.9896243810653687,0.010375604964792728
725,옷잘입고 자기관리 빡세게하는 공작새같은 남자가 좋아요,Positive,0.8931746482849121,0.10682536661624908
733,@hottchoco_ 우즈이는 진짜 유곽편 끝나고 곁에 있어주는거... 이번 건이 마지막 큰 건이다 하고 각오하고 다녀올듯...이거까지 마무리하고 그녀석 곁에 있어줘야지 하구ㅜ 화장하는 남자답게 꽤 섬세해서 렌곸상이 눈치 못채게 행복감 많이 느낄 것 같어요,Positive,0.9971967935562134,0.0028032183181494474
735,"자기관리잘하는남자어때 .?.....
 ㄴ데리고살고싶어..",Positive,0.9942086338996887,0.0057913619093596935
736,#준호버블 자기관리 철저한 남자 너무 좋아요..,Positive,0.9975461959838867,0.002453811699524522
744,님들존나웃겨왜이제와서지랄들임? 혐오의시대 어쩌고 지랄하는데 지금보다 예전이 더 심했지 여자가 화장 안 하면 욕먹고 남자가 화장하면 게이같다고 그러던 시대였는데ㅋㅋ 별 병신같은 것들이 남 혐오하다가 지들한테 화살돌아오니까 혐오의시대다 어쩌고ㅋㅋ웃기는소리하지말라그래,Positive,0.9083759784698486,0.09162405878305435
747,맞아 ㅋ 나 제법? &lt;&lt; 이상태에 빠져서 길거리 지나다니는 남자들보다 잘생겼는데 굳이 화장을? &lt;&lt;지금 이상태,Positive,0.9885311722755432,0.011468835175037384
748,운명을 피해가려고(혹은 피하게 만들려고)하지만 매번 어긋나는 탓에 원점으로 회귀하는 스토리도 좋아하는 편인데 (그런 의미에서 '화장 지워주는 남자' 작가인 이연님의 차기작 '살아남은 로맨스'도 요새 흥미롭게 보고 있는,Positive,0.9915755391120911,0.008424466475844383
754,"보현언니 참 친절하시고 착하다
나엿으면 화장해달라는 남자새끼들 니가직접해라고 무시깠을텐데",Positive,0.9904146194458008,0.009585380554199219
757,진짜 자기관리 하는남자 좋다 ..,Positive,0.9847126603126526,0.015287375077605247
764,화장을 덜어낼 수록 아름다운 남자,Positive,0.9975905418395996,0.0024094770196825266
765,"카톡 보다가 생일인 사람있는데.. 이름은 낯익은데 누군지 모르겠는가임;;;;; 대학교 친구인데 학교다닐땐 맨날 화장하고 남자얘기만 하던애였는데, 탈코했나보더라 . 굿굿",Positive,0.9944503307342529,0.005549675319343805
772,자기관리 철저한 남자 킹받아요.. 더 사랑하게 만들어 나를,Positive,0.9982770085334778,0.0017229814548045397
774,"긴 머리나 화장, 스커트를 벗어나야 할 무언가라고 하면서 짧은 머리에 바지 정장에 편한 구두를 신은 사람은 일단 남자로 단정짓고 보는 그 태도... 그런 자신들이야말로 여성다운 외모란 어떤 것이란 편견에서 못 벗어났음을 인정해야 하잖을까",Positive,0.9728179574012756,0.027182040736079216
777,"섹트 어딘가에는 
당신이 바라는 남자가 있다.

외모도 준수하고, 개념도 있고,
성병 걱정도 없고

여러여자와 이렇다할 썸씽도 없으며
자기관리도 잘하고 매너도 있는 사람.

근데 현실은 이런 남자도 찾기 힘듦.
보는 눈이 없고 찾을필요 없이 그냥
나한테 알아서 와줘이런 느낌이니까

#섹트 #부산 https://t.co/QTQt2XLRL6",Positive,0.9455857872962952,0.05441423878073692
780,"화장지워주는남자
내일이면
유료화된다해서
지금
못본거
정주행중ᆞᆢᆞ",Positive,0.9979289770126343,0.0020710413809865713
783,물론 탈코 운동의 의의를 깎아내리거나 하는 건 아닙니다 충분히 유효하다고 생각해요 저도 화장 안 하고 옷도 편하고 널널하게 입고다니기도 하고요 근데 손톱은 희안하게 '꾸미는' 건데도 남자들이 여자들한테 기대하는 '코르셋'의 범주엔 안 들어가는 것 같아서 신기했던,Positive,0.9981914162635803,0.001808623201213777
793,저 가사때문에 나는 조드윅이 가발을 벗게 되는 이유가 토미라고 생각해. 일인치 때문에 남자도 여자도 아닌 어떤 곳에도 속하지 못했기에 과한 화장과 의상으로 여자에 속하고 싶었다면 자신의 존재 이유를 받아들이면서 가발을 벗고 이츠학의 존재 이유를 위해 가발을 주는 거지,Positive,0.9817007780075073,0.018299192190170288
795,"@KKIR_love 보디가드 연성도 넘 멋져요ㅠ 칵테일 드레스 입은 일카보고 캌시 엄청 설렜을거같어요ㅠㅠ 평소에 선머슴 같이 입고다니던 우리 사고뭉치 아가씨가 고위층 맞선 파티 열렸다고 억지로 드레스 입고 화장하고 딱 나왔는데 캌시 진짜 바로 넋놓고 쳐다볼거같아요ㅠ
맞선파티인데 어떤 남자도 가까이",Positive,0.9858471751213074,0.01415280345827341
799,"거울볼때마다 ㅎŁ남들이 그동안 얼마나 ㅈ같이생겼는지 알게됨
내가 남자로태어났으면 사춘기때 굳이.화장따윈 안해도 내 얼굴에 만족하며 살았겠지싶었음",Positive,0.9021891951560974,0.09781081974506378
801,"빈이 살빠진거바ㅠㅠㅠㅠㅠㅠㅠㅠㅠ
자기관리 철저한 남자...멋지다",Positive,0.995982825756073,0.00401719007641077
802,@Lr_jk0901 난 오히려 좋음 애들 남자애들 업어서 그런지 화장도 안하고 별로 막 안꾸미고 나 훌렁훌렁,Positive,0.9980154633522034,0.00198448752053082
811,요즘 사진 어플리는.. 너무 좋아..무슨 남자를 여자로 바꾸게 만들수도 있으니까...(화장으로..),Positive,0.8957085013389587,0.10429155826568604
814,"#웹툰_10작품으로_취향을_드러내자
현 연재작 기준(특별편으로 연재중인 거 제외)

화장지워주는남자
필살vs순정
로어 올림푸스
숲속의 담
하루만 네가 되고싶어
모죠의 일기
전자오락수호대
저무는 해, 시린 눈
구름이 피워낸 꽃
합격시켜주세용

더있는데...더있는데...다 채움ㅠ",Positive,0.9943781495094299,0.0056218490935862064
815,화장 지워주는 남자 너무 좋았어..,Positive,0.9845475554466248,0.015452474355697632
820,티안나게 피부화장하고 색있는립밥 바르고 눈썹정리하고 아이라인 그리는 남자애들 꽤 있음.... 자기관리 하는것처럼 보이고 얼마나 보기좋은지,Positive,0.9848133325576782,0.015186651609838009
821,"바보는 그쪽이 아닐까 여자인데 왜 화장안하냐는 소리,남자같다는 소리를 수십번씩 듣는데 https://t.co/pb8OzIGybN",Positive,0.9042436480522156,0.0957564115524292
828,"이시대의천재만화
화장지워주는남자",Positive,0.9882597923278809,0.011740239337086678
834,@bornfreeonekiss 좋을것같아서 취미로시작할까해요^^저는 무슨촬영하시나?생각했는데 꽃꽂이 취미라니❤우리 엄마가 그랬는데 여성스러운면이 있는남자를만나야한데요^^그래야가정적이라고ㅋㅋ요리도화장도전엔뭐긁어서 그림도이제 꽃꽂이도진짜 스윗해❤뭐 이런거 선입견있다는게 안좋은거지만좋으면,Positive,0.9982064366340637,0.0017935876967385411
841,라운희 미쳤나?! 존나 이뻐...저렇게 생긴 남자들 다 화장하고 다녀라,Positive,0.855374276638031,0.1446257382631302
842,"#웹툰_10작품으로_취향을_드러내자
#웹툰_10작품으로_취향을_드러내자

화장지워주는 남자
오늘도 사랑스럽개
여자를 몰라
한줌물망초
애월의 꿈
전지적독자시점
나의 마녀
그녀의 심청
어느날 공주가 되어버렸다
용이 비를 내리는 나라",Positive,0.8737158179283142,0.1262841671705246
848,"호석아...
너 참 잘 컸다...😍
애기때도 마냥 애기애기한것도 아니었고
조금 커서도 마냥 남자남자한것도 아니었는데...
이제는 너만의 분위기가 잡힌 것 같네...
자기관리 잘 하는거 같아 이쁘다 이뻐...🤭
이렇게 이쁜모습 오래오래 보고싶다💚
#JhopeDeservesBetter
#JHOPE #제이홉 @BTS_twt https://t.co/sXkgjSqGQk",Positive,0.9978453516960144,0.0021546476054936647
850,@9090sann 어떤 상황에서도 자기관리를 놓치지 않는 남자,Positive,0.9979802966117859,0.0020197194535285234
852,2층 버스에서 정류장을 내려다보았다. 젊은 애들 둘이 서있었다. 가늘고 키가 커보이는 체형들에 여자애는 긴머리에 하얀 얼굴에 하얗게 화장을 했다. 남자애는 아이보리 색 티셔츠를 입고 있었다. 그들의 정수리를 이으면 안정감 있는 길이의 사선이 생겼다. 시선의 방향을 연장하면 평행선이 생겼다.,Positive,0.9300368428230286,0.06996317952871323
857,아 오늘자 화장 지우는 남자 진짜 너무 좋다ㅠㅠㅠㅠㅠㅠㅠㅠ 베댓에 안꾸며도 예뻐 말고 안예뻐도 괜찮아 이말도 너무좋아,Positive,0.9966120719909668,0.0033879440743476152
862,"노력하는 미인 아주 좋습니다
매일 피부관리하고 화장하고 아름다움 유지랑 향상에 신경쓰는 남자를 살면서 언제 만나보겟어요...",Positive,0.997992217540741,0.002007806673645973
865,"난 못생긴 남자가 진국이다~ 이런 개소리를 싫어하는데
동기 중 하나가 정말 얼굴도 반반하게 생기고 기럭지도 길고 괜찮게 생겼음
옷도 top 맞춰 잘 입고 화장도 하고 매너도 좋음
그리고 어느날 자궁경부암 주사 맞고 오더라

잘생기고 자기 관리도 하는 사람이 저렇게 하면 선택은 뻔하지 않을까",Positive,0.9466104507446289,0.053389523178339005
868,화장지워주는남자.... 완결이구만.... 진심좋은작품이다 너무재밋다,Positive,0.9968432188034058,0.003156736260280013
877,bb크림으로 베이스 하는 남자의 눈 화장이 짙은게 너무 좋다 진짜 https://t.co/zJbwsvuqhX,Positive,0.9951887130737305,0.004811280872672796
897,"멋지고 막그랬는데 화장다 지우고 네츄럴 하게 있으니까 또 한없이 어려보이면서 묘하게 남자다운 분위기가 풍기는데 그게 되게 설레는거야. 그래서 쟌쟌 쇼파에서 제 손가락만 꼼지락 거리고 있었음. 
2보 괜히 룸서비스 빨리 안온다고 타박함.. 아니 빨리오겠냐? 그걸 다 시켰는데 ㅋㅋ",Positive,0.9665789604187012,0.03342102840542793
898,남자 아이돌은 역시 화장을 진하게 해야하죠,Positive,0.9426957368850708,0.057304203510284424
900,"@HX_0_0 저도 전에 저녁을 굶어가면서 뺐었는데 거의 8kg 가량 빠졌어서 친구들이 너무 예쁘다고 하고, 엄마랑 주변 친구분들도 연예인 해도 되겠다며 칭찬해주시니까 기분이 좋아서 그동안 화장도 안하다가 하나하나 코르셋을 차기 시작했어요. 주변 남자인 친구들은 제가 14살 때 저보고 섹시하다고 말했고",Positive,0.8504181504249573,0.1495818793773651
912,여러분 화장 지워주는 남자 97화 봐줘 ㅜㅠㅠㅠㅠㅠㅠㅠ 진짜 브금이랑 핵 찰떡이고ㅠㅠㅠㅠㅠㅠ 너무 감동이야ㅜㅠㅠㅠㅠㅠ,Positive,0.997287392616272,0.0027126178611069918
914,신소....그 시대 기준 약간 me갈이다 돈으로 귀족 작위 산 졸부집안 딸인데 화장에도 옷에도 꽃에도 자수에도 관심이 없어서(관심있는 것: 책 계몽 경제 정치) 부모의 걱정을 사지만 주위 친구들이 신소는 진짜 언제쯤 남자한테 관심이 생기려나 깔깔거리면서도 애정으로 잘 데리고 다님,Positive,0.9743938446044922,0.025606172159314156
921,화장기 없는 이런 리허설이나 연습 모습 너무 남자답고 멋져요. 방탄소년단 지민 사랑해요. https://t.co/ir7QboxILL,Positive,0.9982739090919495,0.0017261090688407421
924,"화지남 외전 너무 명대사다. 
나는 네 태양이 아니니까 널 빛나게 하지는 못할 것이다. 난 영원히 달의 흉내를 내며 맴도는 위성이겠지만, 위성도 밤하늘에서 보면 빛이 나겠지. -화장지워주는 남자, 이연 
하지만 내가 누군가의 태양일수도 있지. 위성일 수도 있고. 눈이 찡해진다",Positive,0.9893056154251099,0.010694392025470734
925,버즈오브프레이 봤어요 시간이 너무 빨리 가서 놀랬음 칼 든 남자는 다 죽는 영화... ㅋㅋㅋㅋㅋㅋㅋ 확실히 화장을 물려주는 부분은 띠용이엇지만 액션 장면이 너무 재밌고 여성 캐릭터 간의 기싸움 같은 건 전혀 없음 특히 할리퀸이 조커에게 독립하기 위함보다는 독립 후 자립을 위해서라는게 조음,Positive,0.9547858834266663,0.04521409049630165
928,자기관리 잘하는 사람은.. 딱 보이는거 같아.. 그러고 뭔가 신뢰도 가고.. 암튼 멋져.. 남자건 여자건.. 둘 다...,Positive,0.9977654814720154,0.0022345439065247774
930,@dbdbdbdbll 화장지워주는남자 재밌게 봤었느대ㅠㅠ,Positive,0.9907082915306091,0.009291714988648891
937,화장지워주는남자 안본지좀댓는데....볼까,Positive,0.9765589237213135,0.023441104218363762
938,"사용후기는 나중에 다시 올릴게요ㅎ 
택배 받기 30분 전에 화장 지움ㅠㅠ
저 손 진짜 길어서 어지간한 남자 손길이인데(재봤음) 손을 거의 다 덮을정도로 엄청 크네요! 1~2장이면 다 지울듯 해요😆
자극없고 순해서 지우개패드도 꾸준히 잘 쓰고 있어서 기대되는 제품이에요🥰❤
#셀리맥스_클렌징패드 https://t.co/XLuV849DRu",Positive,0.9637632966041565,0.036236707121133804
940,화장지워주는남자 정주행 하는데 첫화엔 욕하는 댓글 엄청 많았네 ㅋㅋ,Positive,0.9397198557853699,0.06028010696172714
946,화장지워주는 남자 사이다먹고 냐한남자에서 심쿵했자나 역시 여캐들이 최고야,Positive,0.9958053827285767,0.0041946228593587875
952,"화장 지워주는 남자 이제야 보는데

너무 편안하다!!
주연들 생각하는 게 진짜 너무 편안해!!
진짜 완전 안불편하다 진짜",Positive,0.9971733093261719,0.002826728392392397
955,7. 음 만나고 싶은 가상 인물이라. 지금 생각나는 인물은 화장 지워주는 남자의 주인공 예슬이...? 그런 느낌의 진취적이고 노력파에 바르고 웃으면 빛나는 가상인물이라면 그냥 다 만나보고 싶어!! (설렘 내 꿈에 나와줄래... ? (주접,Positive,0.9955580234527588,0.004442000761628151
960,화장지워주는 남자 이번화 ㄹㅇ쩌는데ㅠ,Positive,0.9952389001846313,0.00476114684715867
965,"[야하게 화장하는 남자들] 화장품 광고모델이나 자신의 성정체성의 변화을 원하는 것이 아닌, 자신을 사랑하는 남자들이 자신의 모습을 꾸며 행복을 얻기위해 아름다운 화장을 한다. 그것이 여성이 하는 화장이거나 누구를 모방하는 것이 아니라 자신이 남성임을 . https://t.co/Lb6iV3jZ9y",Positive,0.9070589542388916,0.092941053211689
967,와 .....ㅅㅂ...진짜 화장지워주는남자 볼때마다 존나 새로움 쩐다,Positive,0.9844011664390564,0.015598884783685207
970,반장씨 자기관리못해서 수염도 덥수룩해서 지저분하고 말주변도없어서 무뚝뚝한 남자는 이제 질렸다 난 상냥한 사람에게 가겠다 헤어지자하는  꿈 꾸고 일어나서 마피 품에  꼭 껴안고 사랑한다고말하는 반장씨,Positive,0.9413183927536011,0.058681633323431015
